Game_id,Team,Location,Team_Minutes,Final_Score,lead_changes,ties,largest_lead,Wins,Losses,full_timeouts,short_timeouts,date_est,Qtr_4_Score,L2M_Score
21300984,DET,H,265,104,5,2,25,25,41,7,2,3/15/2014,79,96
21300985,PHI,H,240,77,4,3,3,15,51,5,1,3/15/2014,57,72
21300985,MEM,A,240,103,5,0,29,39,27,3,0,3/15/2014,74,98
21300986,CHI,H,240,94,4,7,8,37,29,5,0,3/15/2014,64,86
21300986,SAC,A,240,87,3,9,4,23,43,5,2,3/15/2014,63,78
21300987,MIL,H,240,92,6,6,9,13,54,5,1,3/16/2014,74,88
21300987,CHA,A,240,101,6,2,11,33,34,4,1,3/16/2014,76,94
21300988,PHX,A,240,121,2,3,15,38,28,4,0,3/16/2014,96,116
21300988,TOR,H,240,113,1,2,9,37,28,5,1,3/16/2014,90,109
21300989,HOU,A,240,104,3,7,5,44,22,5,2,3/16/2014,81,102
21300989,MIA,H,240,113,3,3,11,45,19,4,1,3/16/2014,79,106
21300990,BOS,A,265,120,7,6,9,22,45,6,4,3/16/2014,84,98
21300990,NOP,H,265,121,8,4,13,27,39,6,3,3/16/2014,84,104
21300991,MIN,H,240,104,8,3,10,33,32,4,0,3/16/2014,77,94
21300991,SAC,A,240,102,8,8,3,23,44,5,2,3/16/2014,74,93
21300992,DAL,A,240,109,4,4,26,40,27,4,1,3/16/2014,91,105
21300992,OKC,H,240,86,3,4,5,48,18,5,0,3/16/2014,70,84
21300993,SAS,H,240,122,1,1,20,50,16,4,0,3/16/2014,91,118
21300993,UTA,A,240,104,1,3,2,22,45,4,1,3/16/2014,76,100
21300994,GSW,A,240,113,7,4,4,42,26,5,1,3/16/2014,77,107
21300994,POR,H,240,112,6,5,18,43,24,5,2,3/16/2014,85,107
21300995,CLE,A,240,80,0,0,0,26,41,5,1,3/16/2014,59,78
21300995,LAC,H,240,102,0,0,22,48,20,4,2,3/16/2014,76,94
21300996,ATL,A,240,97,3,3,18,30,35,3,0,3/17/2014,76,92
21300996,CHA,H,240,83,3,2,10,33,35,5,1,3/17/2014,68,80
21300997,IND,H,240,99,5,1,10,50,17,4,2,3/17/2014,75,88
21300997,PHI,A,240,90,5,8,9,15,52,5,1,3/17/2014,67,85
21300998,BRK,H,240,108,0,0,23,34,31,4,1,3/17/2014,90,108
21300998,PHX,A,240,95,0,2,0,38,29,4,1,3/17/2014,72,92
21300999,CHI,H,240,85,7,3,4,37,30,5,1,3/17/2014,67,78
21300999,OKC,A,240,97,7,2,16,49,18,4,0,3/17/2014,74,94
21301000,HOU,H,240,124,1,0,41,45,22,4,0,3/17/2014,92,119
21301000,UTA,A,240,86,0,1,2,22,46,4,1,3/17/2014,69,79
21301001,BOS,A,240,89,6,1,4,22,46,5,3,3/17/2014,61,80
21301001,DAL,H,240,94,6,1,15,41,27,6,1,3/17/2014,64,85
21301002,DEN,H,240,110,9,8,10,30,37,4,0,3/17/2014,83,107
21301002,LAC,A,240,100,8,11,7,48,21,5,1,3/17/2014,83,100
21301003,CLE,H,240,96,8,6,4,26,42,6,1,3/18/2014,79,90
21301003,MIA,A,240,100,8,5,14,46,19,4,0,3/18/2014,79,93
21301004,ATL,H,265,118,12,3,5,31,35,5,2,3/18/2014,80,103
21301004,TOR,A,265,113,11,9,13,37,29,7,3,3/18/2014,78,102
21301005,MIL,A,265,115,11,4,7,13,55,7,2,3/18/2014,72,92
21301005,POR,H,265,120,12,11,8,44,24,6,3,3/18/2014,75,93
21301006,SAC,H,265,117,5,4,13,24,44,7,2,3/18/2014,70,90
21301006,WAS,A,265,111,5,2,11,35,32,5,1,3/18/2014,73,94
21301007,GSW,H,240,103,7,3,24,43,26,2,1,3/18/2014,87,100
21301007,ORL,A,240,89,6,1,3,19,49,6,0,3/18/2014,66,85
21301008,CHI,A,240,102,3,2,11,38,30,4,1,3/19/2014,75,98
21301008,PHI,H,240,94,2,5,3,15,53,4,2,3/19/2014,69,92
21301009,BOS,H,240,101,4,5,6,23,46,4,1,3/19/2014,80,97
21301009,MIA,A,240,96,4,5,14,46,20,5,2,3/19/2014,78,94
21301010,BRK,H,240,104,6,2,13,35,31,4,0,3/19/2014,75,97
21301010,CHA,A,240,99,5,5,6,33,36,5,3,3/19/2014,70,92
21301011,UTA,A,240,86,0,1,0,22,47,5,1,3/19/2014,63,86
21301011,MEM,H,240,96,0,0,18,40,27,4,1,3/19/2014,74,92
21301012,NOP,H,240,100,2,3,14,27,40,5,2,3/19/2014,85,94
21301012,TOR,A,240,107,3,8,7,38,29,4,2,3/19/2014,81,94
21301013,NYK,H,240,92,4,1,16,28,40,5,3,3/19/2014,67,86
21301013,IND,A,240,86,4,0,1,50,18,5,2,3/19/2014,62,77
21301014,DAL,H,265,122,2,1,5,41,28,6,3,3/19/2014,87,110
21301014,MIN,A,265,123,3,4,22,34,32,7,1,3/19/2014,94,110
21301015,DEN,H,240,118,3,0,13,31,37,4,2,3/19/2014,85,109
21301015,DET,A,240,109,3,1,11,25,42,5,1,3/19/2014,84,103
21301016,ORL,A,240,93,5,11,6,19,50,4,0,3/19/2014,76,87
21301016,PHX,H,240,109,6,2,21,39,29,4,2,3/19/2014,82,103
21301017,LAL,H,240,109,4,10,2,22,45,5,1,3/19/2014,87,104
21301017,SAS,A,240,125,4,4,17,51,16,3,0,3/19/2014,92,119
21301018,CLE,H,240,95,2,2,7,26,43,5,2,3/20/2014,68,87
21301018,OKC,A,240,102,2,3,24,50,18,6,1,3/20/2014,85,95
21301019,HOU,H,240,129,5,2,29,46,22,4,0,3/20/2014,98,123
21301019,MIN,A,240,106,4,1,10,34,33,4,0,3/20/2014,82,98
21301020,POR,H,240,116,2,1,17,45,24,5,0,3/20/2014,86,113
21301020,WAS,A,240,103,2,1,8,35,33,4,0,3/20/2014,73,97
21301021,GSW,H,240,115,4,0,10,44,26,5,0,3/20/2014,82,106
21301021,MIL,A,240,110,4,3,3,13,56,5,3,3/20/2014,75,100
21301022,CHI,A,240,79,3,3,4,38,31,4,0,3/21/2014,62,73
21301022,IND,H,240,91,4,3,18,51,18,4,1,3/21/2014,75,88
21301023,NYK,A,240,93,4,5,17,29,40,4,2,3/21/2014,72,91
21301023,PHI,H,240,92,3,3,5,15,54,6,1,3/21/2014,65,82
21301024,OKC,A,290,119,12,7,7,51,18,8,4,3/21/2014,72,91
21301024,TOR,H,290,118,11,5,8,38,30,7,4,3/21/2014,71,93
21301025,ATL,H,240,105,5,5,8,31,36,5,1,3/21/2014,71,90
21301025,NOP,A,240,111,6,4,10,28,40,5,0,3/21/2014,69,99
21301026,BOS,A,240,98,5,7,3,23,47,4,1,3/21/2014,76,92
21301026,BRK,H,240,114,5,1,22,36,31,4,1,3/21/2014,92,110
21301027,MIA,H,240,91,5,7,5,47,20,6,2,3/21/2014,68,82
21301027,MEM,A,240,86,5,4,12,40,28,5,3,3/21/2014,68,84
21301028,DAL,H,240,122,4,2,19,42,28,4,2,3/21/2014,90,116
21301028,DEN,A,240,106,3,2,6,31,38,4,0,3/21/2014,78,103
21301029,PHX,H,240,98,4,3,12,40,29,4,1,3/21/2014,73,91
21301029,DET,A,240,92,3,8,5,25,43,5,3,3/21/2014,71,88
21301030,SAC,H,240,79,1,0,2,24,45,6,0,3/21/2014,57,79
21301030,SAS,A,240,99,2,3,20,52,16,4,2,3/21/2014,69,94
21301031,LAL,H,240,107,0,0,2,22,46,5,1,3/21/2014,81,102
21301031,WAS,A,240,117,1,1,21,36,33,4,0,3/21/2014,88,109
21301032,POR,A,240,94,0,1,0,45,25,4,1,3/22/2014,73,86
21301032,CHA,H,240,124,0,0,34,34,36,4,0,3/22/2014,98,116
21301033,CLE,H,240,111,0,0,0,26,44,5,2,3/22/2014,79,102
21301033,HOU,A,240,118,0,0,29,47,22,4,1,3/22/2014,101,112
21301034,CHI,H,240,91,1,3,12,39,31,4,0,3/22/2014,65,91
21301034,PHI,A,240,81,0,0,6,15,55,4,2,3/22/2014,59,81
21301035,IND,A,240,71,1,0,1,51,19,4,1,3/22/2014,49,64
21301035,MEM,H,240,82,1,0,15,41,28,4,0,3/22/2014,64,79
21301036,NOP,H,240,105,3,3,16,29,40,5,0,3/22/2014,76,102
21301036,MIA,A,240,95,2,3,8,47,21,5,2,3/22/2014,72,92
21301037,ORL,A,240,88,2,6,3,19,51,6,1,3/22/2014,61,79
21301037,UTA,H,240,89,2,0,14,23,47,4,2,3/22/2014,66,81
21301038,GSW,H,240,90,2,1,1,44,27,4,1,3/22/2014,69,82
21301038,SAS,A,240,99,2,0,15,53,16,4,1,3/22/2014,76,94
21301039,LAC,H,240,112,2,2,16,49,21,4,1,3/22/2014,80,108
21301039,DET,A,240,103,2,0,4,25,44,4,1,3/22/2014,70,95
21301040,ATL,A,240,86,1,0,14,31,37,5,2,3/23/2014,71,84
21301040,TOR,H,240,96,1,3,10,39,30,4,3,3/23/2014,60,85
21301041,MIN,H,240,120,6,3,22,34,34,5,1,3/23/2014,103,116
21301041,PHX,A,240,127,6,4,7,41,29,4,2,3/23/2014,93,115
21301042,DEN,H,240,105,5,10,7,32,38,5,3,3/23/2014,77,98
21301042,WAS,A,240,102,4,4,14,36,34,5,2,3/23/2014,73,93
21301043,MIL,A,240,107,0,0,0,13,57,3,0,3/23/2014,70,101
21301043,SAC,H,240,124,0,0,40,25,45,5,0,3/23/2014,104,118
21301044,DAL,H,265,104,3,0,14,42,29,7,3,3/23/2014,72,86
21301044,BRK,A,265,107,4,4,8,37,31,4,2,3/23/2014,65,83
21301045,CLE,A,240,106,3,1,6,27,44,5,1,3/23/2014,77,100
21301045,NYK,H,240,100,2,1,17,29,41,6,1,3/23/2014,84,96
21301046,LAL,H,240,103,1,0,15,23,46,4,0,3/23/2014,75,96
21301046,ORL,A,240,94,1,0,1,19,52,5,2,3/23/2014,73,89
21301047,HOU,A,240,100,6,3,13,48,22,4,0,3/24/2014,78,92
21301047,CHA,H,240,89,5,1,3,34,37,5,0,3/24/2014,68,87
21301048,ATL,H,240,95,2,3,8,31,38,5,0,3/24/2014,68,86
21301048,PHX,A,240,102,2,3,12,42,29,4,0,3/24/2014,77,98
21301049,MIA,H,240,93,5,1,17,48,21,5,1,3/24/2014,72,89
21301049,POR,A,240,91,5,3,6,45,26,5,0,3/24/2014,61,84
21301050,CHI,H,240,89,4,3,14,40,31,4,0,3/24/2014,64,83
21301050,IND,A,240,77,3,2,7,51,20,5,2,3/24/2014,56,73
21301051,MIN,A,240,92,0,1,0,34,35,4,0,3/24/2014,68,85
21301051,MEM,H,240,109,0,0,25,42,28,4,0,3/24/2014,81,105
21301052,NOP,H,265,109,2,2,7,30,40,6,1,3/24/2014,73,91
21301052,BRK,A,265,104,1,4,22,37,32,6,2,3/24/2014,76,91
21301053,DEN,A,240,96,2,3,3,32,39,4,1,3/24/2014,73,91
21301053,OKC,H,240,117,2,2,22,52,18,4,0,3/24/2014,90,112
21301054,PHI,A,240,91,1,1,3,15,56,5,2,3/24/2014,68,89
21301054,SAS,H,240,113,2,1,24,54,16,3,0,3/24/2014,89,107
21301055,UTA,H,240,94,0,3,0,23,48,4,1,3/24/2014,69,90
21301055,DET,A,240,114,0,0,25,26,44,4,0,3/24/2014,86,108
21301056,LAC,H,240,106,0,0,15,50,21,4,0,3/24/2014,79,103
21301056,MIL,A,240,98,0,0,0,13,58,4,3,3/24/2014,74,94
21301057,CLE,H,240,102,3,0,21,28,44,5,2,3/25/2014,88,101
21301057,TOR,A,240,100,3,0,1,39,31,5,3,3/25/2014,81,97
21301058,ORL,H,240,95,2,1,19,20,52,4,0,3/25/2014,79,92
21301058,POR,A,240,85,2,1,6,45,27,4,1,3/25/2014,65,81
21301059,DAL,H,265,128,8,4,10,43,29,5,4,3/25/2014,84,106
21301059,OKC,A,265,119,8,6,9,52,19,7,1,3/25/2014,89,105
21301060,LAL,H,240,127,1,0,33,24,46,3,1,3/25/2014,101,123
21301060,NYK,A,240,96,0,0,8,29,42,5,2,3/25/2014,73,92
21301061,BRK,A,265,111,9,5,6,37,33,5,1,3/26/2014,78,99
21301061,CHA,H,265,116,10,7,9,35,37,5,2,3/26/2014,83,103
21301062,PHX,A,240,99,5,2,25,43,29,4,1,3/26/2014,79,93
21301062,WAS,H,240,93,5,4,5,36,35,5,1,3/26/2014,69,86
21301063,BOS,H,240,90,3,0,5,23,48,4,1,3/26/2014,62,88
21301063,TOR,A,240,99,4,3,15,40,31,4,0,3/26/2014,77,92
21301064,CLE,A,240,97,5,3,2,29,44,5,2,3/26/2014,66,90
21301064,DET,H,240,96,5,3,16,26,45,5,2,3/26/2014,82,96
21301065,ATL,A,240,83,2,1,5,31,39,4,1,3/26/2014,61,80
21301065,MIN,H,240,107,2,1,28,35,35,4,0,3/26/2014,75,102
21301066,NOP,H,240,98,8,5,8,31,40,5,0,3/26/2014,76,95
21301066,LAC,A,240,96,8,7,6,50,22,5,3,3/26/2014,75,92
21301067,MIA,A,240,83,7,2,7,48,22,5,2,3/26/2014,68,80
21301067,IND,H,240,84,8,5,10,52,20,5,2,3/26/2014,63,79
21301068,DEN,A,240,103,1,0,2,32,40,6,2,3/26/2014,67,96
21301068,SAS,H,240,108,2,1,24,55,16,4,0,3/26/2014,84,104
21301069,NYK,A,240,107,2,5,24,30,42,5,2,3/26/2014,86,101
21301069,SAC,H,240,99,1,5,5,25,46,5,2,3/26/2014,72,94
21301070,UTA,H,240,87,3,2,16,23,49,5,2,3/26/2014,71,84
21301070,MEM,A,240,91,4,2,5,43,28,4,2,3/26/2014,62,85
21301071,ATL,H,240,85,2,2,3,31,40,4,0,3/27/2014,64,82
21301071,POR,A,240,100,2,2,16,46,27,4,0,3/27/2014,78,94
21301072,HOU,H,240,120,1,0,27,49,22,3,1,3/27/2014,100,120
21301072,PHI,A,240,98,0,1,2,15,57,5,2,3/27/2014,80,96
21301073,LAL,A,240,105,1,3,9,24,47,5,2,3/27/2014,80,97
21301073,MIL,H,240,108,1,1,12,14,58,5,2,3/27/2014,87,103
21301074,DAL,H,240,103,6,3,12,43,30,6,2,3/27/2014,81,99
21301074,LAC,A,240,109,7,4,7,51,22,6,1,3/27/2014,81,97
21301075,ORL,H,265,110,3,3,5,21,52,6,2,3/28/2014,74,93
21301075,CHA,A,265,105,2,3,16,35,38,6,3,3/28/2014,81,91
21301076,BOS,A,240,103,4,3,7,23,49,5,2,3/28/2014,73,101
21301076,TOR,H,240,105,5,5,14,41,31,5,2,3/28/2014,85,99
21301077,IND,A,240,78,0,1,0,52,21,5,1,3/28/2014,56,76
21301077,WAS,H,240,91,0,0,21,37,35,4,0,3/28/2014,74,91
21301078,CLE,A,240,97,0,1,0,29,45,4,1,3/28/2014,77,87
21301078,BRK,H,240,108,0,0,18,38,33,4,0,3/28/2014,85,104
21301079,MIA,A,240,110,1,2,35,49,22,4,0,3/28/2014,92,107
21301079,DET,H,240,78,1,4,3,26,46,4,1,3/28/2014,60,75
21301080,CHI,H,240,74,3,1,4,40,32,4,0,3/28/2014,58,69
21301080,POR,A,240,91,4,1,24,47,27,4,0,3/28/2014,73,89
21301081,LAL,A,240,107,0,1,0,24,48,4,0,3/28/2014,77,99
21301081,MIN,H,240,143,0,0,41,36,35,4,1,3/28/2014,111,136
21301082,NOP,H,240,102,5,2,9,32,40,4,1,3/28/2014,72,85
21301082,UTA,A,240,95,4,5,5,23,50,5,2,3/28/2014,66,81
21301083,SAC,A,240,81,0,2,0,25,47,5,2,3/28/2014,51,74
21301083,OKC,H,240,94,0,0,32,53,19,5,0,3/28/2014,82,94
21301084,DEN,H,240,102,2,2,6,32,41,4,2,3/28/2014,74,98
21301084,SAS,A,240,133,2,2,35,56,16,4,0,3/28/2014,97,126
21301085,NYK,A,240,88,1,1,5,30,43,5,1,3/28/2014,66,83
21301085,PHX,H,240,112,1,3,32,44,29,4,2,3/28/2014,88,109
21301086,GSW,H,240,100,6,6,7,45,27,4,0,3/28/2014,79,93
21301086,MEM,A,240,93,6,9,8,43,29,5,0,3/28/2014,76,93
21301087,PHI,H,240,123,2,2,32,16,57,4,0,3/29/2014,98,121
21301087,DET,A,240,98,1,1,2,26,47,3,1,3/29/2014,68,96
21301088,HOU,H,240,107,3,5,15,49,23,5,1,3/29/2014,84,103
21301088,LAC,A,240,118,4,7,13,52,22,3,0,3/29/2014,88,114
21301089,ATL,A,240,97,2,1,10,31,41,5,2,3/29/2014,71,91
21301089,WAS,H,240,101,3,6,10,38,35,4,1,3/29/2014,75,99
21301090,DAL,H,240,103,1,1,17,44,30,4,3,3/29/2014,72,94
21301090,SAC,A,240,100,1,3,5,25,48,6,1,3/29/2014,70,89
21301091,MIA,A,240,88,1,1,21,50,22,4,1,3/29/2014,65,79
21301091,MIL,H,240,67,0,0,2,14,59,5,1,3/29/2014,46,63
21301092,NOP,A,240,80,0,0,2,32,41,4,1,3/29/2014,59,76
21301092,SAS,H,240,96,1,0,22,57,16,4,0,3/29/2014,70,89
21301093,OKC,H,240,116,0,0,28,54,19,4,1,3/30/2014,92,110
21301093,UTA,A,240,96,0,0,0,23,51,4,0,3/30/2014,77,92
21301094,CLE,H,240,90,1,0,21,30,45,4,1,3/30/2014,73,88
21301094,IND,A,240,76,1,0,2,52,22,4,1,3/30/2014,58,76
21301095,MIN,A,240,99,3,1,6,36,36,4,1,3/30/2014,82,97
21301095,BRK,H,240,114,4,4,17,39,33,4,1,3/30/2014,85,109
21301096,ORL,H,240,93,4,6,3,21,53,5,2,3/30/2014,64,84
21301096,TOR,A,240,98,4,0,21,42,31,5,1,3/30/2014,73,93
21301097,BOS,H,240,102,8,10,3,23,50,5,3,3/30/2014,77,96
21301097,CHI,A,240,107,8,9,7,41,32,4,0,3/30/2014,78,96
21301098,GSW,H,240,84,1,2,12,45,28,5,1,3/30/2014,66,81
21301098,NYK,A,240,89,1,2,12,31,43,6,2,3/30/2014,74,83
21301099,POR,H,240,105,4,3,21,48,27,5,1,3/30/2014,86,103
21301099,MEM,A,240,98,4,4,4,43,30,5,2,3/30/2014,70,93
21301100,LAL,H,240,115,2,1,26,25,48,4,1,3/30/2014,89,113
21301100,PHX,A,240,99,2,2,2,44,30,4,1,3/30/2014,74,99
21301101,WAS,A,240,94,2,0,16,38,36,4,1,3/31/2014,80,92
21301101,CHA,H,240,100,3,0,10,36,38,5,1,3/31/2014,70,95
21301102,IND,H,240,77,1,1,3,52,23,5,0,3/31/2014,59,77
21301102,SAS,A,240,103,1,1,26,58,16,4,1,3/31/2014,69,99
21301103,ATL,H,240,103,5,4,8,32,41,4,1,3/31/2014,75,94
21301103,PHI,A,240,95,4,2,14,16,58,5,3,3/31/2014,73,92
21301104,MIL,A,240,111,4,4,11,14,60,6,1,3/31/2014,82,100
21301104,DET,H,240,116,5,5,9,27,47,3,1,3/31/2014,81,108
21301105,MIA,H,240,93,5,3,14,51,22,4,0,3/31/2014,74,90
21301105,TOR,A,240,83,4,1,10,42,32,5,2,3/31/2014,65,81
21301106,BOS,A,240,80,6,1,9,23,51,4,0,3/31/2014,70,80
21301106,CHI,H,240,94,6,4,16,42,32,4,1,3/31/2014,71,92
21301107,LAC,A,240,114,8,5,24,53,22,3,0,3/31/2014,88,106
21301107,MIN,H,240,104,7,5,6,36,37,6,0,3/31/2014,66,96
21301108,NOP,H,240,97,2,4,6,32,42,4,2,3/31/2014,76,88
21301108,SAC,A,240,102,3,5,14,26,48,6,2,3/31/2014,80,97
21301109,DEN,H,240,92,0,1,6,32,42,5,3,3/31/2014,68,85
21301109,MEM,A,240,94,1,0,16,44,30,4,1,3/31/2014,75,88
21301110,NYK,A,240,92,2,1,15,32,43,5,2,3/31/2014,79,92
21301110,UTA,H,240,83,2,3,10,23,52,4,0,3/31/2014,69,79
21301111,HOU,A,240,96,1,1,4,49,24,4,0,4/1/2014,79,91
21301111,BRK,H,240,105,1,0,13,40,33,4,0,4/1/2014,83,101
21301112,DAL,H,265,120,4,4,11,44,31,6,5,4/1/2014,81,104
21301112,GSW,A,265,122,4,5,11,46,28,5,2,4/1/2014,85,102
21301113,LAL,H,240,112,4,4,7,25,49,5,0,4/1/2014,83,104
21301113,POR,A,240,124,4,0,23,49,27,3,0,4/1/2014,91,122
21301114,IND,H,240,101,7,4,8,53,23,4,2,4/2/2014,73,96
21301114,DET,A,240,94,6,2,9,27,48,5,2,4/2/2014,74,93
21301115,BRK,A,240,81,4,4,2,40,34,5,0,4/2/2014,61,77
21301115,NYK,H,240,110,4,2,33,33,43,4,1,4/2/2014,82,105
21301116,CLE,A,240,119,1,3,28,31,45,5,0,4/2/2014,94,114
21301116,ORL,H,240,98,0,0,5,21,54,4,1,4/2/2014,68,95
21301117,PHI,H,240,93,1,0,1,16,59,6,1,4/2/2014,63,88
21301117,CHA,A,240,123,1,0,35,37,38,3,0,4/2/2014,88,118
21301118,HOU,A,240,103,3,1,12,49,25,5,2,4/2/2014,80,97
21301118,TOR,H,240,107,3,4,20,43,32,5,1,4/2/2014,90,105
21301119,BOS,A,240,92,0,1,0,23,52,4,1,4/2/2014,62,90
21301119,WAS,H,240,118,0,0,33,39,36,4,0,4/2/2014,89,111
21301120,ATL,H,240,92,2,1,6,32,42,5,1,4/2/2014,72,87
21301120,CHI,A,240,105,2,5,14,43,32,4,0,4/2/2014,78,98
21301121,MIA,H,240,96,0,0,27,52,22,4,1,4/2/2014,77,96
21301121,MIL,A,240,77,0,0,0,14,61,5,2,4/2/2014,57,73
21301122,MIN,H,240,102,3,3,20,37,37,3,0,4/2/2014,77,100
21301122,MEM,A,240,88,3,1,5,44,31,5,0,4/2/2014,61,84
21301123,GSW,A,240,90,0,0,4,46,29,4,0,4/2/2014,67,87
21301123,SAS,H,240,111,1,1,26,59,16,4,0,4/2/2014,87,107
21301124,NOP,A,240,107,1,1,4,32,43,4,1,4/2/2014,81,103
21301124,DEN,H,240,137,2,1,34,33,42,4,0,4/2/2014,105,135
21301125,LAC,A,240,112,9,8,7,54,22,6,1,4/2/2014,78,105
21301125,PHX,H,240,108,8,4,17,44,31,5,2,4/2/2014,91,106
21301126,LAL,A,240,102,5,4,3,25,50,4,1,4/2/2014,76,96
21301126,SAC,H,240,107,5,4,13,27,48,6,1,4/2/2014,87,103
21301127,SAS,A,240,94,2,0,11,59,17,4,1,4/3/2014,71,91
21301127,OKC,H,240,106,3,2,16,55,19,5,2,4/3/2014,80,101
21301128,DAL,A,240,113,4,3,12,45,31,6,0,4/3/2014,86,109
21301128,LAC,H,240,107,3,4,4,54,23,5,2,4/3/2014,81,103
21301129,DEN,A,240,92,3,1,9,33,43,6,1,4/4/2014,65,86
21301129,MEM,H,240,100,3,1,14,45,31,5,1,4/4/2014,69,93
21301130,ORL,A,240,80,2,1,1,21,55,5,2,4/4/2014,60,76
21301130,CHA,H,240,91,2,0,21,38,38,4,0,4/4/2014,72,90
21301131,IND,A,240,94,8,4,4,53,24,4,3,4/4/2014,75,94
21301131,TOR,H,240,102,9,10,11,44,32,5,1,4/4/2014,75,98
21301132,ATL,H,240,117,0,0,23,33,42,4,1,4/4/2014,90,111
21301132,CLE,A,240,98,0,0,0,31,46,4,1,4/4/2014,73,93
21301133,BOS,H,240,102,3,4,6,23,53,4,2,4/4/2014,71,90
21301133,PHI,A,240,111,3,3,11,17,59,5,1,4/4/2014,76,100
21301134,BRK,H,240,116,3,4,22,41,34,4,0,4/4/2014,91,107
21301134,DET,A,240,104,2,1,6,27,49,4,0,4/4/2014,69,97
21301135,MIA,H,290,121,10,5,10,52,23,7,4,4/4/2014,75,88
21301135,MIN,A,290,122,11,3,9,38,37,8,3,4/4/2014,77,93
21301136,NYK,H,240,89,5,2,7,33,44,6,2,4/4/2014,67,84
21301136,WAS,A,240,90,5,5,9,40,36,5,0,4/4/2014,64,86
21301137,CHI,H,240,102,1,1,22,44,32,4,1,4/4/2014,82,98
21301137,MIL,A,240,90,0,0,2,14,62,5,3,4/4/2014,62,85
21301138,NOP,A,240,96,5,4,7,32,44,5,2,4/4/2014,65,86
21301138,UTA,H,240,100,5,9,10,24,52,4,0,4/4/2014,73,93
21301139,HOU,H,240,111,5,2,14,50,25,4,1,4/4/2014,82,104
21301139,OKC,A,240,107,5,4,8,55,20,5,2,4/4/2014,84,100
21301140,PHX,A,240,109,4,3,16,45,31,4,0,4/4/2014,79,105
21301140,POR,H,240,93,4,6,10,49,28,4,0,4/4/2014,80,91
21301141,GSW,H,240,102,1,1,42,47,29,3,0,4/4/2014,84,100
21301141,SAC,A,240,69,0,0,2,27,49,6,2,4/4/2014,50,67
21301142,DAL,A,240,107,6,4,15,46,31,4,0,4/4/2014,82,105
21301142,LAL,H,240,95,6,7,3,25,51,4,0,4/4/2014,78,95
21301143,MIN,A,240,92,5,5,13,38,38,4,1,4/5/2014,77,90
21301143,ORL,H,240,100,5,2,9,22,55,4,0,4/5/2014,72,98
21301144,CHI,A,240,96,0,0,28,45,32,5,1,4/5/2014,76,94
21301144,WAS,H,240,78,0,1,0,40,37,3,0,4/5/2014,61,71
21301145,CLE,H,265,94,7,6,7,31,47,6,3,4/5/2014,66,78
21301145,CHA,A,265,96,7,6,11,39,38,6,2,4/5/2014,62,75
21301146,BOS,A,240,111,7,0,19,23,54,5,2,4/5/2014,95,111
21301146,DET,H,240,115,7,6,5,28,49,5,1,4/5/2014,85,109
21301147,BRK,A,240,105,1,0,21,42,34,4,0,4/5/2014,81,96
21301147,PHI,H,240,101,1,0,1,17,60,5,3,4/5/2014,69,91
21301148,MIL,H,240,98,9,7,9,14,63,5,2,4/5/2014,76,88
21301148,TOR,A,240,102,9,4,6,45,32,5,3,4/5/2014,75,91
21301149,MIA,H,240,102,3,1,15,53,23,4,1,4/6/2014,73,97
21301149,NYK,A,240,91,2,1,13,33,45,5,2,4/6/2014,64,88
21301150,LAC,H,240,120,2,0,26,55,23,4,1,4/6/2014,94,116
21301150,LAL,A,240,97,2,4,2,25,52,6,1,4/6/2014,72,92
21301151,DAL,A,240,93,10,3,6,47,31,5,2,4/6/2014,68,87
21301151,SAC,H,240,91,10,6,9,27,50,6,1,4/6/2014,65,84
21301152,ATL,A,240,107,0,0,35,34,42,4,1,4/6/2014,79,99
21301152,IND,H,240,88,0,0,0,53,25,4,2,4/6/2014,59,82
21301153,DEN,A,265,125,5,3,14,33,44,6,2,4/6/2014,88,114
21301153,HOU,H,265,130,5,7,17,51,25,6,2,4/6/2014,88,108
21301154,SAS,H,240,112,1,1,24,60,17,4,0,4/6/2014,81,104
21301154,MEM,A,240,92,0,1,2,45,32,5,2,4/6/2014,67,86
21301155,GSW,H,240,130,1,1,31,48,29,3,1,4/6/2014,101,125
21301155,UTA,A,240,102,0,0,2,24,53,5,0,4/6/2014,73,96
21301156,PHX,H,240,122,5,3,14,46,31,4,1,4/6/2014,94,113
21301156,OKC,A,240,115,4,7,5,55,21,5,2,4/6/2014,91,112
21301157,NOP,A,240,94,3,6,10,32,45,6,0,4/6/2014,69,87
21301157,POR,H,240,100,4,3,12,50,28,5,1,4/6/2014,77,96
21301158,MIA,H,240,87,5,2,4,53,24,5,0,4/8/2014,65,82
21301158,BRK,A,240,88,6,2,13,43,34,4,0,4/8/2014,62,81
21301159,DAL,A,240,95,1,2,20,48,31,4,2,4/8/2014,81,92
21301159,UTA,H,240,83,1,0,7,24,54,4,1,4/8/2014,65,80
21301160,SAC,H,240,92,1,2,1,27,51,6,1,4/8/2014,77,86
21301160,OKC,A,240,107,1,1,24,56,21,3,1,4/8/2014,85,105
21301161,HOU,A,240,145,2,1,28,52,25,4,0,4/8/2014,115,141
21301161,LAL,H,240,130,1,2,2,25,53,5,0,4/8/2014,90,120
21301162,CLE,H,240,122,1,2,34,32,47,4,0,4/9/2014,98,122
21301162,DET,A,240,100,0,0,2,29,50,4,0,4/9/2014,70,98
